City,date,PM2.5,PM10,NO2,SO2
Bhopal,2014-04-06,44.0,84.0,21.0,2.0
Bhopal,2014-11-06,31.0,180.0,25.0,2.0
Bhopal,2014-06-13,21.0,187.0,25.0,2.0
Bhopal,2014-06-20,43.0,131.0,21.0,2.0
Bhopal,2014-06-25,24.0,123.0,26.0,2.0
Bhopal,2014-06-27,27.0,113.0,23.0,2.0
Bhopal,2014-02-07,16.0,39.0,23.0,2.0
Bhopal,2014-04-07,23.0,113.0,22.0,2.0
Bhopal,2014-09-07,22.0,76.0,35.0,2.0
Bhopal,2014-11-07,5.0,123.0,32.0,2.0
Bhopal,2014-01-08,68.0,79.0,36.0,2.0
Bhopal,2014-08-08,23.0,68.0,32.0,2.0
Bhopal,2014-08-13,56.0,90.0,33.0,3.0
Bhopal,2014-08-20,39.0,191.0,30.0,2.0
Bhopal,2014-08-27,31.0,56.0,23.0,2.0
Bhopal,2014-03-09,124.0,131.0,22.0,2.0
Bhopal,2014-05-09,114.0,99.0,22.0,2.0
Bhopal,2014-10-09,5.0,108.0,22.0,2.0
Bhopal,2014-12-09,70.0,105.0,22.0,2.0
Bhopal,2014-09-17,52.0,134.0,21.0,2.0
Bhopal,2014-09-19,13.0,121.0,18.0,2.0
Bhopal,2014-09-24,28.0,89.0,22.0,2.0
Bhopal,2014-09-26,74.0,105.0,18.0,2.0
Bhopal,2014-03-10,43.0,79.0,11.0,2.0
Bhopal,2014-08-10,21.0,105.0,28.0,2.0
Bhopal,2014-10-10,26.0,110.0,23.0,2.0
Bhopal,2014-10-15,47.0,152.0,13.0,2.0
Bhopal,2014-10-22,47.0,159.0,19.0,2.0
Bhopal,2014-10-29,63.0,94.0,22.0,2.0
Bhopal,2014-10-31,60.0,138.0,19.0,2.0
Bhopal,2014-05-11,26.0,131.0,12.0,2.0
Bhopal,2014-07-11,68.0,102.0,12.0,2.0
Bhopal,2014-12-11,77.0,120.0,9.0,2.0
Bhopal,2014-11-14,22.0,129.0,13.0,2.0
Bhopal,2014-11-21,84.0,133.0,6.0,2.0
Bhopal,2014-11-26,44.0,121.0,5.0,2.0
Bhopal,2014-03-12,20.0,91.0,17.0,2.0
Bhopal,2014-05-12,41.0,114.0,12.0,2.0
Bhopal,2014-10-12,37.0,148.0,11.0,2.0
Bhopal,2014-12-12,108.0,177.0,16.0,2.0
Bhopal,2014-12-17,76.0,130.0,9.0,2.0
Bhopal,2014-12-19,27.0,376.0,6.0,2.0
Bhopal,2014-12-24,121.0,140.0,14.0,2.0
Bhopal,2014-12-26,218.0,170.0,15.0,2.0
Nagda,2015-06-29,21.0,40.0,16.0,27.0
Nagda,2015-07-02,38.0,59.0,20.0,33.0
Nagda,2015-07-06,33.0,54.0,15.0,22.0
Nagda,2015-07-09,37.0,53.0,18.0,26.0
Nagda,2015-07-13,34.0,52.0,21.0,31.0
Nagda,2015-07-16,29.0,56.0,16.0,29.0
Nagda,2015-08-24,50.0,49.0,20.0,30.0
Nagda,2015-08-27,53.0,56.0,20.0,32.0
Nagda,2015-08-31,43.0,56.0,19.0,28.0
Nagda,2015-09-03,29.0,53.0,21.0,40.0
Nagda,2015-09-07,32.6,61.0,17.0,28.0
Nagda,2015-09-10,32.8,54.0,18.0,35.0
Nagda,2015-09-14,33.3,46.0,16.0,27.0
Nagda,2015-09-17,24.8,47.0,18.0,39.0
Nagda,2015-09-21,29.3,53.0,20.0,28.0
Nagda,2015-09-24,42.0,48.0,19.0,32.0
Nagda,2015-09-28,37.0,52.0,16.0,20.0
Nagda,2015-10-01,29.0,55.0,23.0,35.0
Nagda,2015-10-05,33.0,55.0,18.0,26.0
Nagda,2015-10-08,38.0,50.0,17.0,34.0
Nagda,2015-10-12,42.0,52.0,15.0,29.0
Nagda,2015-10-15,32.0,55.0,20.0,38.0
Nagda,2015-10-19,33.5,57.0,22.0,35.0
Nagda,2015-10-22,29.0,57.0,14.0,24.0
Nagda,2015-10-26,41.5,41.0,17.0,29.0
Nagda,2015-10-29,37.5,44.0,17.0,30.0
Nagda,2015-11-02,46.2,53.0,20.0,26.0
Nagda,2015-11-05,38.0,60.0,16.0,29.0
Nagda,2015-11-09,37.0,55.0,18.0,30.0
Nagda,2015-11-12,50.0,59.0,20.0,37.0
Nagda,2015-11-16,33.5,48.0,21.0,28.0
Nagda,2015-11-19,33.0,60.0,17.0,32.0
Nagda,2015-11-23,34.0,53.0,14.0,25.0
Nagda,2015-11-26,38.0,46.0,15.0,33.0
Nagda,2015-11-30,37.0,56.0,18.0,31.0
Nagda,2015-12-03,37.0,56.0,16.0,30.0
Nagda,2015-12-07,45.4,60.0,15.0,27.0
Nagda,2015-12-10,41.0,54.0,19.0,33.0
Nagda,2015-12-14,45.0,59.0,21.0,29.0
Nagda,2015-12-17,38.0,55.0,18.0,33.0
Nagda,2015-12-21,37.0,50.0,25.0,39.0
Nagda,2015-12-24,47.0,58.0,18.0,22.0
Nagda,2015-12-28,37.6,57.0,16.0,24.0
Nagda,2015-12-31,42.0,62.0,20.0,31.0
Nagda,2015-06-17,33.0,54.0,27.0,16.0
Nagda,2015-06-20,29.0,51.0,25.0,17.0
Nagda,2015-06-24,38.0,53.0,22.0,12.0
Nagda,2015-06-27,42.0,51.0,27.0,56.0
Nagda,2015-07-01,29.0,39.0,21.0,16.0
Nagda,2015-07-04,33.0,50.0,23.0,14.0
Nagda,2015-07-08,38.0,55.0,25.0,18.0
Nagda,2015-07-11,41.0,57.0,33.0,21.0
Nagda,2015-07-15,33.0,55.0,27.0,19.0
Nagda,2015-08-08,25.0,46.0,23.0,18.0
Nagda,2015-08-19,28.0,50.0,28.0,20.0
Nagda,2015-08-22,41.0,56.0,30.0,20.0
Nagda,2015-08-26,34.0,55.0,27.0,18.0
Nagda,2015-08-29,37.0,57.0,21.0,18.0
Nagda,2015-09-02,29.0,55.0,32.0,18.0
Nagda,2015-09-09,38.0,59.0,23.0,14.0
Nagda,2015-09-12,29.4,54.0,26.0,21.0
Nagda,2015-09-16,33.0,51.0,33.0,23.0
Nagda,2015-09-19,33.5,47.0,26.0,20.0
Nagda,2015-09-23,21.0,45.0,26.0,23.0
Nagda,2015-09-26,37.2,56.0,26.0,21.0
Nagda,2015-09-30,42.0,58.0,29.0,23.0
Nagda,2015-10-03,37.0,57.0,25.0,17.0
Nagda,2015-10-07,38.0,56.0,21.0,16.0
Nagda,2015-10-10,45.0,48.0,26.0,12.0
Nagda,2015-10-14,37.2,54.0,28.0,14.0
Nagda,2015-10-17,33.3,53.0,20.0,12.0
Nagda,2015-10-21,42.0,47.0,37.0,20.0
Nagda,2015-10-24,41.5,51.0,23.0,19.0
Nagda,2015-11-04,35.0,54.0,34.0,16.0
Nagda,2015-11-07,39.0,57.0,29.0,19.0
Nagda,2015-11-11,62.5,102.0,34.0,27.0
Nagda,2015-12-19,41.0,53.0,35.0,20.0
Nagda,2015-12-23,33.0,58.0,24.0,15.0
Nagda,2015-12-26,37.0,59.0,27.0,22.0
Nagda,2015-12-30,32.0,57.0,28.0,21.0
Bhopal,2015-02-02,84.0,221.0,13.0,2.0
Bhopal,2015-02-09,38.0,97.0,6.0,2.0
Bhopal,2015-02-14,96.0,264.0,7.0,2.0
Bhopal,2015-02-21,27.0,211.0,10.0,2.0
Bhopal,2015-02-28,86.0,475.0,20.0,2.0
Bhopal,2015-03-02,186.0,178.0,13.0,2.0
Bhopal,2015-03-28,25.0,292.0,9.0,2.0
Bhopal,2015-03-30,84.0,126.0,11.0,2.0
Bhopal,2015-04-04,72.0,255.0,16.0,2.0
Bhopal,2015-04-06,9.0,164.0,8.0,2.0
Bhopal,2015-04-18,63.0,397.0,15.0,2.0
Bhopal,2015-04-20,65.0,182.0,11.0,2.0
Bhopal,2015-04-25,5.0,443.0,13.0,2.0
Bhopal,2015-04-27,20.0,314.0,5.0,2.0
Bhopal,2015-05-02,17.0,155.0,18.0,2.0
Bhopal,2015-05-04,130.0,217.0,17.0,2.0
Bhopal,2015-05-09,26.0,194.0,9.0,2.0
Bhopal,2015-05-11,18.0,168.0,9.0,2.0
Bhopal,2015-05-16,74.0,154.0,20.0,2.0
Bhopal,2015-05-23,79.0,179.0,12.0,2.0
Bhopal,2015-05-25,98.0,354.0,16.0,2.0
Bhopal,2015-06-01,79.0,121.0,18.0,2.0
Bhopal,2015-06-06,70.0,123.0,14.0,2.0
Bhopal,2015-06-08,79.0,123.0,14.0,2.0
Bhopal,2015-07-04,29.0,95.0,11.0,2.0
Bhopal,2015-07-13,151.0,106.0,15.0,2.0
Bhopal,2015-10-05,38.0,111.0,15.0,2.0
Bhopal,2015-10-10,18.0,94.0,12.0,2.0
Nagda,2015-04-03,50.0,69.0,23.0,15.0
Nagda,2015-04-07,46.0,64.0,18.0,13.0
Nagda,2015-04-10,41.0,58.0,17.0,11.0
Nagda,2015-04-17,37.0,65.0,19.0,17.0
Nagda,2015-04-21,38.0,61.0,27.0,15.0
Nagda,2015-04-24,29.0,56.0,31.0,19.0
Nagda,2015-04-28,37.0,65.0,19.0,11.0
Nagda,2015-05-01,33.0,67.0,22.0,17.0
Nagda,2015-05-05,29.0,70.0,29.0,8.0
Nagda,2015-05-08,37.0,72.0,17.0,9.0
Nagda,2015-05-12,34.0,73.0,23.0,11.0
Nagda,2015-05-15,45.0,71.0,17.0,7.0
Nagda,2015-05-19,49.0,75.0,20.0,12.0
Nagda,2015-05-22,50.0,77.0,17.0,7.0
Nagda,2015-05-26,46.0,78.0,20.0,10.0
Nagda,2015-05-29,41.0,76.0,21.0,14.0
Nagda,2015-06-02,42.0,56.0,21.0,10.0
Nagda,2015-06-05,38.0,52.0,24.0,11.0
Nagda,2015-06-16,33.0,57.0,21.0,12.0
Nagda,2015-06-26,37.0,60.0,21.0,14.0
Nagda,2015-06-30,38.0,52.0,19.0,14.0
Nagda,2015-07-03,42.0,65.0,28.0,15.0
Nagda,2015-07-07,46.0,66.0,26.0,16.0
Nagda,2015-07-10,46.0,56.0,26.0,18.0
Nagda,2015-07-14,42.0,58.0,21.0,18.0
Nagda,2015-07-17,34.0,61.0,20.0,12.0
Nagda,2015-07-31,36.0,57.0,28.0,12.0
Nagda,2015-08-07,34.0,53.0,21.0,17.0
Nagda,2015-08-14,38.0,55.0,23.0,15.0
Nagda,2015-08-21,29.0,62.0,20.0,14.0
Nagda,2015-08-25,41.0,63.0,16.0,12.0
Nagda,2015-08-28,44.0,65.0,21.0,17.0
Nagda,2015-09-04,42.0,58.0,22.0,16.0
Nagda,2015-09-08,41.0,60.0,21.0,16.0
Nagda,2015-09-11,37.6,59.0,23.0,13.0
Nagda,2015-09-15,46.0,64.0,24.0,20.0
Nagda,2015-09-25,34.0,61.0,27.0,18.0
Nagda,2015-09-29,33.0,62.0,25.0,19.0
Nagda,2015-10-06,45.0,64.0,29.0,19.0
Nagda,2015-10-09,41.0,58.0,22.0,17.0
Nagda,2015-10-13,49.3,65.0,22.0,16.0
Nagda,2015-10-16,38.0,60.0,26.0,14.0
Nagda,2015-10-20,46.5,60.0,33.0,16.0
Nagda,2015-10-23,50.0,66.0,18.0,12.0
Nagda,2015-10-27,42.5,65.0,20.0,12.0
Nagda,2015-10-30,53.2,58.0,23.0,18.0
Nagda,2015-11-03,42.5,61.0,18.0,13.0
Nagda,2015-11-06,46.0,64.0,21.0,12.0
Nagda,2015-11-10,50.0,74.0,22.0,19.0
Nagda,2015-11-13,41.3,61.0,18.0,14.0
Nagda,2015-11-17,37.3,58.0,24.0,17.0
Nagda,2015-11-20,38.0,52.0,23.0,17.0
Nagda,2015-11-24,45.0,60.0,21.0,11.0
Nagda,2015-11-27,42.0,54.0,19.0,12.0
Nagda,2015-12-01,43.0,53.0,19.0,13.0
Nagda,2015-12-04,42.0,54.0,21.0,14.0
Nagda,2015-12-08,41.0,60.0,20.0,13.0
Nagda,2015-12-11,37.0,59.0,17.0,11.0
Nagda,2015-12-15,38.0,56.0,19.0,15.0
Nagda,2015-12-18,42.0,62.0,25.0,17.0
Bhopal,2015-02-04,84.0,116.0,17.0,2.0
Bhopal,2015-02-06,6.0,74.0,13.0,2.0
Bhopal,2015-02-11,91.0,124.0,10.0,2.0
Bhopal,2015-02-13,47.0,329.0,13.0,2.0
Bhopal,2015-02-18,77.0,156.0,10.0,2.0
Bhopal,2015-02-20,4.0,171.0,6.0,2.0
Bhopal,2015-02-25,56.0,132.0,13.0,2.0
Bhopal,2015-02-27,9.0,110.0,5.0,2.0
Bhopal,2015-03-04,24.0,73.0,15.0,2.0
Bhopal,2015-03-25,12.0,105.0,11.0,2.0
Bhopal,2015-03-27,28.0,155.0,13.0,2.0
Bhopal,2015-04-01,53.0,74.0,11.0,2.0
Bhopal,2015-04-03,9.0,67.0,19.0,2.0
Bhopal,2015-04-08,15.0,116.0,13.0,2.0
Bhopal,2015-04-15,29.0,79.0,10.0,2.0
Bhopal,2015-04-17,51.0,157.0,15.0,2.0
Bhopal,2015-04-22,36.0,119.0,10.0,2.0
Bhopal,2015-04-24,22.0,112.0,21.0,2.0
Bhopal,2015-04-29,41.0,155.0,19.0,2.0
Bhopal,2015-05-01,8.0,107.0,11.0,2.0
Bhopal,2015-05-08,120.0,98.0,14.0,2.0
Bhopal,2015-05-15,97.0,54.0,5.0,2.0
Bhopal,2015-05-20,41.0,98.0,18.0,2.0
Bhopal,2015-05-22,115.0,105.0,10.0,2.0
Bhopal,2015-05-27,25.0,112.0,7.0,2.0
Bhopal,2015-05-29,171.0,78.0,14.0,2.0
Bhopal,2015-06-03,36.0,116.0,18.0,2.0
Bhopal,2015-06-05,38.0,88.0,13.0,2.0
Bhopal,2015-06-10,78.0,52.0,18.0,2.0
Bhopal,2015-06-19,28.0,55.0,7.0,2.0
Bhopal,2015-06-24,71.0,41.0,10.0,2.0
Bhopal,2015-06-26,161.0,83.0,22.0,2.0
Bhopal,2015-07-01,36.0,70.0,14.0,2.0
Bhopal,2015-07-03,30.0,71.0,13.0,2.0
Bhopal,2015-07-08,15.0,38.0,12.0,2.0
Bhopal,2015-07-15,26.0,45.0,12.0,2.0
Bhopal,2015-07-22,26.0,23.0,11.0,2.0
Bhopal,2015-07-29,22.0,39.0,5.0,2.0
Bhopal,2015-10-07,97.0,60.0,5.0,2.0
Bhopal,2015-10-09,73.0,71.0,5.0,2.0
Bhopal,2015-10-14,29.0,68.0,6.0,2.0
Bhopal,2015-10-16,34.0,56.0,11.0,2.0
Bhopal,2015-10-21,46.0,75.0,5.0,2.0
Bhopal,2015-10-23,19.0,68.0,9.0,2.0
Bhopal,2015-10-28,17.0,60.0,6.0,2.0
Bhopal,2015-10-30,13.0,69.0,9.0,2.0
Bhopal,2015-11-04,67.0,76.0,9.0,2.0
Bhopal,2015-11-06,79.0,76.0,8.0,2.0
Bhopal,2015-11-13,92.0,66.0,10.0,2.0
Bhopal,2015-11-18,9.0,87.0,7.0,2.0
Bhopal,2015-11-20,9.0,69.0,10.0,2.0
Bhopal,2015-11-25,21.0,71.0,10.0,2.0
Bhopal,2015-11-27,21.0,85.0,5.0,2.0
Bhopal,2015-12-02,31.0,48.0,8.0,2.0
Bhopal,2015-12-04,18.0,63.0,19.0,2.0
Bhopal,2015-12-09,28.0,53.0,6.0,2.0
Bhopal,2015-12-11,51.0,59.0,5.0,2.0
Bhopal,2015-12-16,51.0,62.0,5.0,2.0
Bhopal,2015-12-18,21.0,40.0,5.0,2.0
Bhopal,2015-12-23,22.0,52.0,5.0,2.0
Bhopal,2015-12-25,18.0,61.0,8.0,2.0
Bhopal,2015-12-30,50.0,57.0,5.0,2.0
Jabalpur,2015-03-04,31.0,67.0,21.0,2.0
Jabalpur,2015-03-09,36.0,66.0,20.0,2.0
Jabalpur,2015-03-11,39.0,75.0,24.0,2.0
Jabalpur,2015-03-16,32.0,75.0,21.0,2.0
Jabalpur,2015-03-18,31.0,67.0,25.0,2.0
Jabalpur,2015-03-23,34.0,62.0,22.0,2.0
Jabalpur,2015-03-25,29.0,71.0,23.0,2.0
Gwalior,2015-01-05,99.0,154.0,18.0,12.0
Gwalior,2015-01-13,96.0,135.0,14.0,11.0
Gwalior,2015-01-19,91.0,147.0,13.0,10.0
Gwalior,2015-01-20,94.0,135.0,14.0,11.0
Gwalior,2015-01-26,95.0,136.0,15.0,12.0
Gwalior,2015-01-27,95.0,140.0,14.0,11.0
Gwalior,2015-02-02,88.0,219.0,29.0,14.0
Gwalior,2015-02-03,80.0,133.0,13.0,11.0
Gwalior,2015-02-09,84.0,133.0,13.0,11.0
Gwalior,2015-02-10,88.0,130.0,13.0,11.0
Gwalior,2015-02-16,84.0,132.0,13.0,11.0
Gwalior,2015-02-17,88.0,135.0,13.0,10.0
Gwalior,2015-02-23,84.0,134.0,13.0,11.0
Gwalior,2015-02-24,84.0,123.0,13.0,11.0
Gwalior,2015-03-02,88.0,134.0,13.0,11.0
Gwalior,2015-03-03,88.0,130.0,13.0,11.0
Gwalior,2015-03-09,84.0,112.0,11.0,9.0
Gwalior,2015-03-10,88.0,109.0,11.0,9.0
Gwalior,2015-03-16,92.0,138.0,15.0,10.0
Gwalior,2015-03-17,95.0,150.0,17.0,13.0
Gwalior,2015-03-23,92.0,137.0,16.0,14.0
Gwalior,2015-03-24,100.0,112.0,13.0,10.0
Gwalior,2015-03-30,96.0,148.0,20.0,16.0
Gwalior,2015-03-31,96.0,149.0,19.0,15.0
Gwalior,2015-04-06,97.0,133.0,15.0,10.0
Gwalior,2015-04-07,92.0,115.0,13.0,9.0
Gwalior,2015-04-13,91.0,136.0,14.0,10.0
Gwalior,2015-04-14,88.0,133.0,13.0,9.0
Gwalior,2015-04-20,92.0,128.0,13.0,10.0
Gwalior,2015-04-21,89.0,132.0,14.0,12.0
Gwalior,2015-04-27,89.0,130.0,13.0,10.0
Gwalior,2015-04-28,91.0,141.0,16.0,13.0
Gwalior,2015-05-04,96.0,133.0,14.0,10.0
Gwalior,2015-05-05,99.0,139.0,16.0,12.0
Gwalior,2015-05-11,95.0,129.0,15.0,12.0
Gwalior,2015-05-12,95.0,135.0,16.0,12.0
Gwalior,2015-05-18,95.0,136.0,16.0,13.0
Gwalior,2015-05-19,102.0,131.0,17.0,14.0
Gwalior,2015-05-25,91.0,139.0,17.0,12.0
Gwalior,2015-05-26,95.0,112.0,12.0,11.0
Gwalior,2015-06-01,72.0,132.0,25.0,12.0
Gwalior,2015-06-02,78.0,129.0,12.0,9.0
Gwalior,2015-06-08,76.0,130.0,11.0,9.0
Gwalior,2015-06-09,88.0,124.0,12.0,8.0
Gwalior,2015-06-15,68.0,128.0,11.0,9.0
Gwalior,2015-06-22,80.0,150.0,15.0,11.0
Gwalior,2015-06-23,74.0,139.0,13.0,11.0
Gwalior,2015-06-29,80.0,128.0,11.0,9.0
Gwalior,2015-06-30,77.0,131.0,12.0,9.0
Gwalior,2015-07-06,76.0,131.0,15.0,11.0
Gwalior,2015-07-07,87.0,125.0,14.0,11.0
Gwalior,2015-07-13,84.0,136.0,18.0,14.0
Gwalior,2015-07-14,71.0,120.0,14.0,10.0
Gwalior,2015-07-20,60.0,131.0,13.0,11.0
Gwalior,2015-07-21,86.0,132.0,13.0,11.0
Gwalior,2015-07-28,78.0,134.0,13.0,11.0
Gwalior,2015-08-03,93.0,125.0,10.0,7.0
Gwalior,2015-08-04,87.0,119.0,11.0,7.0
Gwalior,2015-08-10,88.0,111.0,11.0,8.0
Gwalior,2015-08-11,86.0,128.0,16.0,11.0
Gwalior,2015-08-17,73.0,115.0,12.0,9.0
Gwalior,2015-08-24,86.0,118.0,11.0,8.0
Gwalior,2015-08-25,71.0,110.0,13.0,9.0
Gwalior,2015-08-31,79.0,129.0,14.0,10.0
Gwalior,2015-10-05,72.0,106.0,11.0,8.0
Gwalior,2015-10-06,80.0,101.0,13.0,10.0
Gwalior,2015-10-12,75.0,124.0,16.0,12.0
Gwalior,2015-10-13,83.0,122.0,18.0,12.0
Gwalior,2015-10-26,89.0,103.0,15.0,12.0
Gwalior,2015-10-27,86.0,107.0,16.0,12.0
Gwalior,2015-01-01,76.5,200.0,31.0,15.0
Gwalior,2015-01-07,84.0,117.0,13.0,9.0
Gwalior,2015-01-08,87.9,129.0,16.0,10.0
Gwalior,2015-01-14,57.4,135.0,13.0,9.0
Gwalior,2015-01-15,68.8,133.0,13.0,9.0
Gwalior,2015-01-28,76.4,120.0,13.0,9.0
Gwalior,2015-01-29,72.7,121.0,13.0,9.0
Gwalior,2015-02-04,72.7,120.0,13.0,10.0
Gwalior,2015-02-05,76.4,119.0,13.0,9.0
Gwalior,2015-02-18,65.0,120.0,13.0,9.0
Gwalior,2015-02-19,76.4,133.0,13.0,13.0
Gwalior,2015-02-25,68.7,104.0,13.0,9.0
Gwalior,2015-02-26,72.7,120.0,13.0,9.0
Gwalior,2015-03-04,72.7,117.0,12.0,10.0
Gwalior,2015-03-05,68.7,120.0,13.0,9.0
Gwalior,2015-03-11,65.0,127.0,14.0,10.0
Gwalior,2015-03-12,76.4,130.0,14.0,11.0
Gwalior,2015-03-18,65.0,108.0,11.0,8.0
Gwalior,2015-03-19,57.4,126.0,14.0,11.0
Gwalior,2015-03-25,72.6,127.0,14.0,10.0
Gwalior,2015-04-01,68.7,128.0,13.0,10.0
Gwalior,2015-04-02,65.0,122.0,13.0,10.0
Gwalior,2015-04-08,72.2,132.0,15.0,11.0
Gwalior,2015-04-09,72.2,118.0,13.0,9.0
Gwalior,2015-04-15,57.4,123.0,13.0,10.0
Gwalior,2015-04-16,76.4,129.0,13.0,10.0
Gwalior,2015-04-22,72.2,123.0,13.0,10.0
Gwalior,2015-04-23,57.4,123.0,13.0,10.0
Gwalior,2015-04-29,65.0,132.0,15.0,11.0
Gwalior,2015-04-30,68.7,122.0,13.0,10.0
Gwalior,2015-05-06,65.0,100.0,11.0,8.0
Gwalior,2015-05-07,72.2,119.0,13.0,10.0
Gwalior,2015-05-13,76.4,115.0,13.0,10.0
Gwalior,2015-05-14,57.4,129.0,15.0,11.0
Gwalior,2015-05-20,68.7,103.0,12.0,9.0
Gwalior,2015-05-21,72.2,118.0,13.0,10.0
Gwalior,2015-05-27,76.4,118.0,13.0,10.0
Gwalior,2015-05-28,65.0,103.0,12.0,9.0
Gwalior,2015-06-03,76.4,123.0,13.0,9.0
Gwalior,2015-06-04,57.4,121.0,12.0,10.0
Gwalior,2015-06-10,64.9,122.0,13.0,9.0
Gwalior,2015-06-11,61.2,122.0,13.0,9.0
Gwalior,2015-06-17,65.0,104.0,13.0,9.0
Gwalior,2015-06-18,61.2,120.0,13.0,9.0
Gwalior,2015-06-24,57.4,133.0,13.0,11.0
Gwalior,2015-06-25,65.0,123.0,13.0,10.0
Gwalior,2015-07-01,76.4,114.0,13.0,9.0
Gwalior,2015-07-02,65.0,127.0,14.0,11.0
Gwalior,2015-07-08,72.2,122.0,13.0,9.0
Gwalior,2015-07-09,76.4,121.0,14.0,11.0
Gwalior,2015-07-15,65.9,116.0,13.0,9.0
Gwalior,2015-07-16,68.7,128.0,14.0,11.0
Gwalior,2015-07-20,65.0,117.0,13.0,9.0
Gwalior,2015-07-23,61.2,108.0,11.0,8.0
Gwalior,2015-07-29,57.4,115.0,13.0,9.0
Gwalior,2015-07-30,65.0,114.0,13.0,10.0
Gwalior,2015-08-05,72.2,127.0,15.0,11.0
Gwalior,2015-08-06,65.0,116.0,13.0,9.0
Gwalior,2015-08-12,65.0,116.0,13.0,9.0
Gwalior,2015-08-13,76.4,105.0,12.0,8.0
Gwalior,2015-08-19,65.0,124.0,15.0,11.0
Gwalior,2015-08-20,61.2,118.0,14.0,11.0
Gwalior,2015-08-26,65.0,112.0,13.0,10.0
Gwalior,2015-08-27,76.4,115.0,13.0,9.0
Gwalior,2015-10-01,57.4,113.0,15.0,10.0
Gwalior,2015-10-07,68.7,109.0,13.0,10.0
Gwalior,2015-10-08,72.7,106.0,13.0,10.0
Gwalior,2015-10-28,57.4,93.0,12.0,9.0
Gwalior,2015-10-29,61.1,98.0,12.0,8.0
Singrauli,2015-11-02,39.0,85.0,23.0,18.0
Singrauli,2015-11-05,43.0,75.0,19.0,13.0
Singrauli,2015-11-09,47.0,94.0,17.0,13.0
Singrauli,2015-11-12,44.0,95.0,16.0,14.0
Singrauli,2015-11-16,42.0,94.0,17.0,14.0
Singrauli,2015-11-19,43.0,92.0,20.0,15.0
Singrauli,2015-11-23,47.0,87.0,19.0,14.0
Singrauli,2015-11-26,47.0,93.0,15.0,13.0
Singrauli,2015-11-30,42.0,95.0,20.0,17.0
Singrauli,2015-12-03,43.0,85.0,17.0,12.0
Singrauli,2015-12-07,43.0,90.0,18.0,14.0
Singrauli,2015-12-10,38.0,92.0,17.0,11.0
Singrauli,2015-12-14,39.0,93.0,17.0,11.0
Singrauli,2015-12-17,42.0,88.0,18.0,14.0
Singrauli,2015-12-21,42.0,88.0,16.0,12.0
Singrauli,2015-12-24,42.0,93.0,43.0,11.0
Singrauli,2015-12-28,46.0,87.0,18.0,14.0
Singrauli,2015-12-31,42.0,91.0,15.0,13.0
Singrauli,2015-11-03,46.1,95.0,22.0,17.0
Singrauli,2015-11-06,46.3,96.0,16.0,13.0
Singrauli,2015-11-10,42.04,97.0,17.0,13.0
Singrauli,2015-11-13,47.9,98.0,17.0,12.0
Singrauli,2015-11-17,50.18,97.0,16.0,12.0
Singrauli,2015-11-20,43.17,97.0,18.0,12.0
Singrauli,2015-11-24,42.05,95.0,17.0,11.0
Singrauli,2015-11-27,46.83,97.0,16.0,14.0
Singrauli,2015-12-01,46.17,98.0,16.0,15.0
Singrauli,2015-12-04,42.41,96.0,17.0,12.0
Singrauli,2015-12-08,46.36,97.0,18.0,11.0
Singrauli,2015-12-11,42.76,95.0,17.0,13.0
Singrauli,2015-12-15,46.31,97.0,16.0,14.0
Singrauli,2015-12-18,46.89,96.0,16.0,12.0
Singrauli,2015-12-22,42.21,96.0,20.0,12.0
Singrauli,2015-12-29,46.43,95.0,19.0,12.0
Singrauli,2015-11-04,41.94,85.0,19.0,15.0
Singrauli,2015-11-07,38.16,83.0,16.0,13.0
Singrauli,2015-11-14,41.76,88.0,16.0,13.0
Singrauli,2015-11-18,39.2,88.0,19.0,12.0
Singrauli,2015-11-21,42.09,81.0,16.0,13.0
Singrauli,2015-11-25,46.3,85.0,17.0,12.0
Singrauli,2015-11-28,41.52,88.0,18.0,14.0
Singrauli,2015-12-05,37.64,80.0,18.0,12.0
Singrauli,2015-12-09,42.09,85.0,17.0,13.0
Singrauli,2015-12-12,43.57,87.0,16.0,15.0
Singrauli,2015-12-16,29.31,75.0,15.0,13.0
Singrauli,2015-12-19,46.26,85.0,19.0,12.0
Singrauli,2015-12-23,38.36,80.0,30.0,14.0
Singrauli,2015-12-26,41.96,75.0,17.0,12.0
Singrauli,2015-12-30,37.83,82.0,19.0,14.0
Sagar,2015-01-06,66.6,107.0,16.0,2.0
Sagar,2015-01-09,62.32,135.0,18.0,2.0
Sagar,2015-01-13,67.89,119.0,15.0,2.0
Sagar,2015-01-16,58.2,100.0,13.0,2.0
Sagar,2015-01-20,49.98,102.0,14.0,2.0
Sagar,2015-01-30,41.77,133.0,14.0,2.0
Sagar,2015-02-06,41.74,108.0,10.0,2.0
Sagar,2015-02-10,43.66,80.0,11.0,2.0
Sagar,2015-02-13,41.74,96.0,13.0,2.0
Sagar,2015-02-20,45.68,79.0,12.0,2.0
Sagar,2015-02-24,26.29,104.0,10.0,3.0
Sagar,2015-02-27,41.63,64.0,8.0,3.0
Sagar,2015-03-03,31.7,63.0,13.0,2.0
Sagar,2015-03-17,40.0,62.0,15.0,2.0
Sagar,2015-03-20,45.71,87.0,13.0,2.0
Sagar,2015-03-24,35.75,95.0,11.0,2.0
Sagar,2015-03-27,39.64,75.0,16.0,3.0
Sagar,2015-03-31,28.82,98.0,14.0,2.0
